text,gender
"       Are people who ask, 'Don't you get bored?' lacking in imagination? I always wonder. Why would they think I might get bored being alone all day if not because they get bored with nothing but their own imaginations as entertainment?  No, I don't get bored. I could entertain myself for an eternity, I think. I enjoy my own thoughts. There's a statement for you: I enjoy my own thoughts. I like the way my imagination works. I get a kick out of reading books that provoke flights of imagination. I love reading a book that has so many interesting ideas in it that I have to stop reading every few minutes just so I can gaze off into space for a while thinking about what I've read and how it fits in with other things I know. I like making the connections that flower into brand new ideas, brand new ways of understanding. Thinking give me tremendous pleasure.  There are more extroverted people in the world than introverted people. Or--maybe it just seems that way. The extroverted people are the ones you see. All the introverts are home reading. I think it's the extroverts who ask that question: 'Don't you get bored?'  I never wanted a career, you know. I only worked at whatever jobs I've had for the past 30 years because I had to in order to get the money I needed to do the things I really wanted to do. What I really wanted to do was read books, cook delicious exotic food, listen to music, play on the computer, work in the garden, think about things... With most of the jobs I've had, I was being paid to think about whatever it was my employer wanted me to be thinking about. You work at an insurance company, they expect you to be thinking about insurance while you're there. It's only fair. One of the best jobs I've ever had--in some ways--was when I worked as a hotel maid cleaning toilets, vacuuming floors, and making beds. I could think about whatever I wanted when I was doing that job. I'm telling you the truth: I did some of my best thinking while cleaning hotel rooms! Unfortunately, the pay sucked so I couldn't afford to do any of the other things I really like to do.  The truth is, there's no paying job on earth that would allow me to do the things I really want to do. My interests are simply too broad to be pigeon-holed in a career of any sort. As an old friend of mine once said: Specialization is for insects. What's a Renaissance Woman to do? I really just need a wealthy patron, I guess. And, I guess, I more or less found him.  Now I have the time and--thanks to my spouse's income--the money to finally do what I really want to do. I read. I garden and cook. I play flute and oboe. I mess around with the computer. And I do all the cleaning, cooking, and chores associated with running a household. Since I'm not bringing any cash into the relationship, it seems only fair. Besides, I don't really mind it. I like it when things are orderly. I keep pretty busy. I bake bread. I listen to music and sing along. I think things through.  No, actually, I don't get bored at all.    ",female
           I just found out i got an A in my non-fiction writing class!!  and this is how it makes me feel:  Well you should see Polythene Pam  She's so good-looking but she looks like a man  Well you should see her in drag dressed in her polythene bag  Yes you should see Polythene Pam.  Yeah yeah yeah  Get a dose of her in jackboots and kilt  She's killer-diller when she's dressed to the hilt  She's the kind of a girl that makes the 'News of the World'  Yes you could say she was attractively built.  Yeah yeah yeah.              ,female
"       A Quickie on Global Opinion  Before I get to watch the New Look Red Sox for the first time since saturday's trade, I wanted to post quickly on something Mike brought up in the comments section after my post on  urlLink  Lost in Translation /theDNC/basic Democratic Party policy .  As a rebuke of my position that the Dem position that we should be more like Europe is completely crap, Mike brings up opinion polls around that currently show most people elsewhere in the world have unfavorable opinions of President Bush and the U.S. He then concludes 'We no longer have the luxury of being governed by the school of isolationism.'  Firstly, I don't think Mike is really referring to the school of isolationism. In IR, that school argues that the United States policy should be derived from a principle of 'mind your own business.' It's philosophical underpining is drawn from George Washington's farewell address that advised the US from becoming involved in the entangling politics and alliances of Europe. Applied today this would mean not becoming involved in anything abroad that doesn't directly affect us at home. The US would withdraw from NATO (with no USSR, it has lost its raison d'etre), withdraw from our mutual defense pacts with Japan/Taiwan/SouthKorea, etc etc. In the context of the challenge of global terrorism, this strikes me as insane BUT there are those out there, serious academics and polititians, that feel this is what we should do, and generally they're in the Libertarian camp. They argue that if we didn't have so many troops in the middle east or support Israel, Radical Muslims wouldn't hate us--and having close to no troops committed abroad would save boatloads of money that we could spend on education and healthcare.  Of course, I think Mike mispoke, I think he's referring to Unilateralism, which is what our European critics abroad and the Democratic critics of the Bush Administration at home have been accusing us of since we decided to go to war with Iraq without the formal approval of the UN. Unilateralism as it's latin roots clearly implies means the U.S. does what is in our best interest often without consulting or co-operating with other nation states; we go it alone if we want to/have to. Unilateralism lately falls under the banner of the School of Primacy. Primacy is the foreign policy framework where the US does everything it can to maintain it's position as the global system leader--biggest economy, military, most influence in NGO's.  Citing global popular opinion, I believe Mike and certainly Europeans and the rest of the planet want us to follow the tenents of  Multilateralism . This would mean that we wouldn't have gone to war with Iraq because the UN didn't give us approval and several countries out there wouldn't join GW's 'Coalition of the Willing.'  Multilateralism sounds peachy, it really does. A bunch of countries get together to do something they all agree is the right thing to do and will benefit everyone. Unfortunately, the current global system doesn't relate well and global popular opinion forgets this. First, the collected nations of this planet do not share the risks of international terrorism equally. It's pretty obvious that the US and Israel face the brunt of the hate of Radical Islamists. Second, the costs of stopping the terrorist threat cannot be shared equally. Put simply, the US spends the most absolute money on defense of any country on earth and it  outspends the next 10 countries on the list combined . So, as much as everyone here in the US would want other countries to supply more troops and supplies to our effort in Iraq, other countries just don't have it in the cupboard. The last obstacle to true multilateralism is that global concensus is almost impossible to reach. Terrorism isn't the easy call of Nazi Germany where it was relatively clear that Hitler was not going to stop until he took over the world. The US and Western Europe just don't have the same interests when it comes to terrorism.  Defending the United States and being it's President is not a global popularity contest and it shouldn't be. The President, regardless of who he is, is responsible and accountable only to American voters. And this is the disjuncture of the Democratic Party. They argue that having Europe on board would make the war against terror easier, but the bottomline is that most of them don't have significant resources to offer to the cause. Ultimately, I don't want a popular President or government, I want an effective one.  If you're questioning President Bush's effectiveness, please consult Mr. Kadafi.          ",male
                  urlLink    My desk...a typical desk of a lazy boy..hm ..hm&nbsp; urlLink         ,female
"       I have started a new research project where we look at how the current cholesterol regulation guidelines are being implemented in primary care facilities. It sounds very interesting, n'est-ce pas? Since high cholesterol is an indicator of potential cardiac disease, this is important. You can go to  urlLink  Heartage.com  to enter in risk factors and find out how high your risk is of having a heart attack in 10 years. I am happy to say that even with my high cholesterol and all, my heart is a young 23.   In addition to this high cholesterol, people on both sides of my family have had heart problems in the past. However, I don't feel that I'm going to die of a heart attack. No, that's not the way my life will be ended. Cardiac problems are the least of my worries. What will do me in will be liver failure.  Maybe my next research project should be to figure out one's liver age. Because mine, definitely, is at least twice my real age. Poor liver. At least it can regenerate itself, as long as one doesn't abuse it too much. However, nothing in moderation, not for me!  On a related note, I was in Whole Foods and found these candies called 'hangover drops' from The Apothecary's Garden, based in Gloucestershire, England. They promise to help 'refresh and revive.' They contain sugar, glucose syrup, citric acid, ginseng, natural flavours: bramble, lemon, orange, raspberry, rosehip. They are also coloured by beetroot red. I wonder if they work. If so, this purchase will be worth every cent of the $3.99 I spent on them. My friend Kate is trying them this weekend and said she would let me know. I am very excited by this finding.   Why not the KGB pills? Because Kate is right. I want to feel drunk while I'm drinking, I just don't want to be hungover the next morning. Or day(s), as the case may be.           ",female
"              'A Long December'   It's hard to believe that it's already December.  Finals are in about a week and a half.  Granted, I don't have finals (I have a 20 page paper to turn in, but that's due the week before, so that doesn't really count).  But it's almost finals week.  It's almost the end of the semester already.  Eesh.  It never ceases to amaze me how time seems to move faster now than it did when I was younger.  As a small child, minutes seemed to drag by for an eternity.  Hours were like the migration of glaciers.  An ice age could come and go during a full day.  The weekend always seemed eons away, unreachable except by someone with Methusalah-like age who managed to survive the hundreds of years each weekday seemed to last.  Granted, the weekends still went by like the blink of the proverbial eye, even as a child, but that's relativity for you.  Now, of course, there never seem to be enough hours in the day.  Maybe it's because I'm trying to cram more into each day, whereas when I was a child, there weren't that many demands on my time--school, homework (when I bothered with it), play, eat, sleep.  That was about it, right?  And there's so much more to life now, which is good, of course.  But sometimes I miss those halcyon days of youth.  Sometimes I miss the fact that a year felt like a year.  Now, it feels like no time at all.  I mean, I shouldn't be about to finish my third semester here at OU.  Hell, as far as my internal body clock is concerned, I really should still be at Ozarks.  Which just goes to show, I guess, that my biological clock needs to be wound.  I guess time only seems to move faster.  I've never read anything that says time really does go faster as you get older.  That'd be kind of weird.  Your grandparents aging faster than you do, so that they have two birthdays for each one of yours or something.  But I guess it makes sense that time feels like it's moving quicker as I get older.  I mean, each year is a smaller and smaller chunk of my total life.  When you're ten, a year is a big chunk of your total time on the planet.  Now, it's not even half as big a piece.  Soon, a year will just be a drop in the bucket.  Which means my life will be going 'plunk' very gently.  ~chaos cricket  Song of the Moment: Van Morrison, 'Meaning of Loneliness'         ",male
"           I just have to blog to inform all you canadian citizens or anyone outside that who has access to the intenet, VINYL CAFE is on  Saturdays 10-11 CBC Radio 2 and Sundays 12-1 CBC Radio1 . (These are the times for main canada - I think Newfoundland is different so check the website) So NO excuses!         ",female
"       Kairsie u must read carefully what I said.  I did not call u stupid.  I did not even call you unsmart, which was the word I used.  I said SEEMINGLY meaning that how u forgot the fifth thing that you SEEMED to lack knowledge.  I was not saying that u do.         ",female
"                 Yesterday, I paid 30 bucks so my kids could sit on a giant bunny's lap and I got the pictures to prove it.  It's like seasonal insanity.  Some holiday hits and I completely lose all grips on reality.  In reality, a teenage girl puts on a big fuzzy yellow bunny costume and lets my children sit on her lap whilst her girlfriend snaps crappy pictures with her digital camera and then prints them out on less than premium photo paper and I pay an outrageous sum of money which is sure to end up buying a Britney Spears CD.    So basically all I did this weekend was contribute to Britney's megamillions which supports her lavish lifestyle including trips to Vegas where she marries some poor sap only to divorce him hours later.  It all boils down to the destruction of American marriages and how the Easter bunny at the mall is, at least in some small part, responsible.    Falling prey to the Easter-Bunny-at-the-Mall trap isn't all I did this weekend.  I also dressed my kids up in pastel outfits with little duckies on them and forced bunny ears upon their heads.  Then I put them in various poses and bribed them to smile.  Reilly is easily bribed with candy or some such forbidden sweet.  Roman is harder to bribe.  Basically, I have to flash him a boob since breastmilk is the only thing he eats.  Picture it if you will:  My two kids in bunny ears and me shaking my bazongas and making yummy noises while dangling candy with one hand and snapping pictures with my other.  Yet another example of my maternal holiday insanity.    I also dyed Easter eggs with Reilly Kate.  She has quite the future in egg dying.  Straight away, she picked up an egg, eschewing the dipper and instead used her hands like an eggy Jackson Pollack or something.  Dip in here, dip in there, dip dip dip.  I really thought they'd turn out horribly.  Much to my surprise, however, they looked like a psychodelic, tie dye job.  Really quite colorful.  I watched her carefully for several minutes and tried to imitate her moves.  Every egg I made turned brown and ugly.  It's all in the wrist, I'm sure.  The problem with Reilly Kate and egg dying is really the drying part.  She thinks that once you finish with the dying you then pick up the egg and either throw it on the floor, crack it on the table, or just plain take a big old bite out of it, shell and all.  We now have a dozen beautifully colored but cracked and bitten eggs as well as the dozen ugly brown eggs I made.  We'll be eating a lot of egg salad in the next few days.    I am trying, though, to impart the spiritual meaning of Easter on my kids.  I want them to know that it is more than just giant fuzzy mall bunnies, psychodelic cracked eggs, and Mama's boobs.  Being that it is Palm Sunday, we took the kids to the local Lutheran church.  As I was busily snapping pictures of them in their bunny ears before we left, I must have told her we were going to God's house to see Jesus.  Reilly loves Jesus.  She's a big fan.  When we walked in, Reilly announced, 'Jesus isn't here.  I don't see him.  He's not here.'  I assured her that he was, that indeed this is Jesus' house.  'No, it's not,' she stated most matter of factly, 'I can't see him anywhere!  Where is him?'  'He's up there,' I pointed to the altar.  'He's up by the cross.'  'No, he's NOT!!!  Wheeeeere is heeeeeeeeeee?!?!?!'    She was starting to get agitated at this point and I didn't want to have a scene.  So I said, 'Ask your father.'  Mike answered without even looking up from the hymnal, 'He's thinking.'  Now, I'm not sure if it was Mike who was thinking or if it was Jesus, but it shut Reilly up for the moment which was the goal.  We all settled in and I thought the subject was forgotten about.  However, as soon as the processional began and she caught a glimpse of the pastor, she shouted, 'There he is!! That's Jesus right there!!!'  'No,' I corrected her.  'He works for Jesus.  Jesus is his boss.  Just like you are Mama's boss.'  I let out a little chuckle at my snide witticism, thinking myself quite clever.  She nodded.  She is clear on the concept now.  Jesus is too busy thinking to actually appear in church and pastor is his Mama.   I should have just stuck to eggs, boobs, and bunnies.                 ",female
"                 And with this new chapter of Judge Mabel of Tran, Fox Studios have decided to pounce on this marketing opportunity and have launched a new soapie, entitled 'CounterAttack - Feat. Grandmaster cHoWy'  GM-cHoWy aka Mr Match has been called on by Fox Studios and sent to an unknown part of the world. It actually has been TV's biggest plagiarised practical joke, bigger than the Joe Schmo show. GMC actually thinks he is up to win $100,000, when in fact he is being set up by a secret lover, Grandmistress cHoWy! Why is Fox doing this? Because the idea was copied and they can get him to do stuff unimaginable!  Find out weekly on Introspective.tk for the next installment of CounterAttack - Feat. Grandmaster cHoWy       ",male
"             Narrowly avoided a completely fun-free weekend, thanks to a friend of mine in Lexington. Grin!         ",male
"           Such a good weekend.  Oftentimes, days and days will go by in which nothing notable happens, and then people ask what I've been up to and all I have to talk about are burritos and reality television.  Well this weekend was the opposite of that--nothing mind-blowing or anything, just good times with good people.  Rather than blather on endlessly, I think I'll break this up into little episodes (who needs those pesky transition sentences anyway?) and throw in some purdy pictures.  * urlLink The Heights .  Ahhh The Heights.  This is one of the two college bars in which I spent way more time than class.  For happy hour on Friday, I met up with L, who is getting up at 4:30 a.m. six days per week this summer to row, and another  urlLink L , who just returned from far off lands.  The man who mixed me countless Long Island Iced Teas freshman year is still bartending so I felt at home, and thanks to a couple of his margaritas I was wasted by 8 p.m.  After a regrettable drunken email or two and a bag of tortilla chips with salsa and cream cheese (it seemed like a good idea at the time) I had to call it a night.  this girl has the best laugh in the world    * urlLink Laicale .  It took me five years to do so, but I've finally found my hair place.   urlLink Bumble  schmumble, Laicale is so much more sane and favorably located.  I also have a weird fascination with my stylist, Brian.  I'd never had a guy cut my hair before, but the first time I went there he was wearing the coolest boots ever and I had to have him next.  We've hardly spoken because I'm all shy and awkward sometimes and he's all sweet and quiet (also, it just seems weird to chat it up with someone who's got a sharp object near your head,) but I know we could be buddies if we, like, talked or something.  thanks, laicale brian    *Afternoon with  urlLink Drone .  Great minds do, indeed, think alike.  With no prior consultation, Drone and I booked appointments at Laicale for the same day, around the same time.  We walked around Soho in between appointments and the East Village afterwards.  The weather Saturday was simply perfect, and illegal to go margaritas combined with the  urlLink informal dog show  in the park made the day even more perfect.  Except for one minor detail...  isn't she lovely?    *El accidente.  After the dog show, I was hungry as usual, so Drone and I went to  urlLink Esperanto  for a cuban sandwich and more margaritas.  While getting up to use the facilities, I sprained my ankle  urlLink Susie -style (i.e., tripping over nothing while attempting to walk under the influence of not that much alcohol.)  It's not as severe as her sprain was, but I have a sexy limp thing going on.  I'm usually quite resposible when it comes to my health, but sometimes I'm like the Black Knight from  urlLink Monty Python and the Holy Grail , who, in case you don't recall, shrieked 'it's only a flesh wound!' as his limbs were being lopped off.  As such, I treated the injured ankle by dancing on it for five hours straight...  dancin' fools    * urlLink Misshapes .  Like the last time I went to this party, 5 a.m. came upon me with no warning.  The night was full of  urlLink friends making out , friends doing things even I am too prude for, friends running into long-lost friends, and a sleazy Spaniard whose hands kept finding their way up my skirt until said friends thankfully intervened (see if you can find him in the photo below.)  Also, I could not hold onto anything.  I remember sending four vodka tonics flying, which means there were probably more than that, and I dropped my 5 a.m. hot dog on myself and woke up Sunday morning smelling like a vodka, mustard, and sauerkraut cocktail.  Yum.  where's waldo?    *Hungover afternoon with Drone.  Miraculously and after much prodding, I managed to drag myself outside on Sunday for a stroll through the West Village.  I'm so glad I did, because not only did we witness a hilarious interaction between a group of homeless men and unfortunately-dressed tourists, but I had one of my best celebrity sitings to date.  Walking near the Marc Jacobs store with a nondescript B-list actor boy in tow was none other than  urlLink Nicky Hilton .  I gawked for a little too long as she walked past me (had to get a good look) and she glared.  She had stringy, jet black hair that was all matted in the back and absurdly tan skin, and, of course, she was way shorter than she looks on TV.  not nicky hilton           ",female
"       To Spanish, or not to Spanish? Every day starting before I arrive at noon and continuing until about one o'clock, myriad day laborers arrive to buy our overly priced lunches.  I usually speak to them in English, as they all have at least a very functional vocabulary specific to a few things, including buying lunch.  There are certain assumptions that one must make for them, including that they will want small a brown bag for their forties and a paper bag to put the six pack in, and, since the whole exercise is so very routine and rote, the exchange is usually not noteworthy.  Today, however, a customer of the hispanic persuasion bought lunch and, upon my giving him the change thanked me with 'Gracias.'  I responded reflexively with 'De nada', and thought nothing of my choice of language, polyglot that I am.  However, I mentioned the exchange to a colleague from Spain whom, do to his fair features, customers not at all unlike the one with whom I had earlier exchanged call 'Gringo.'  So now I wonder if I was being a condescending jerkface when I said that.  Comment time!  Returns Ladies and Gentlemen of this beautiful country of ours, I stress to you that if you do not intend to purchase something, please, please, please do not take it to the checkout counter with you.  I know that you thought that the milk was sour before you picked it up to put it on the belt, and I know that you had no intention of buying you child the 'Finding Nemo' sippy cup, and I know that you had checked how much money you had with you and had heard of sales tax before you came in, and that you already knew how expensive the grocery store where I work is, so why can you not take the forty five seconds to put it back where you found it.  None of the cashiers really shop at this supermarket; it's too expensive.  We shop at Shop Right, Stop & Shop, or The Grand Union.  We don't know where to find the things you picked up and dropped in the returns bin like an unwanted baby on a church step.  So I, with my very limited and not at all specific knowledge of the store layout, nonsensical signs and very contrived and bizarre distinctions between genres of grocery items, set out to return a full cart full of rejects.  The character of the rejected item is, usually, not that of the staple item that you actually write down on your shopping list.  It is unnecessary and thus to be found at the very bottom or top of a shelf, or on the ends of the aisles, or some such.  The quest lasted over an hour, as I have been historically bad at seeing what I am looking for in plain sight.  Another way to consider the plight of the returner is to consider how long it would take you, knowing where you found the item, to replace it, add time it would take the poor, doe-eyed clerk to find its place, and multiply it by about fifty.  That's how much I hate you, you lazy, inconsiderate fool.         ",male
"                 If you did or didn't support the war in Iraq (ostensibly as a part of the war on terror for those who support it, or as a big mistake and none of our business if you didn't) would you support a  urlLink military intervention in Darfur, Africa ?  Would you or would you not be in favor of military intervention from the U.S. to prevent crimes against humanity?   Asside from that, if you say we should, but only if the U.N. approves it, then why did the U.N. approve military intervention in Kosovo, but not in Darfur? One was an ethnic clensing of Muslims, the other is an ethnic clensing of non-arabs. Should the distinction make a difference? Why is France once again opposing any intervention?  These are questions that I'd sure like an answer to.             ",male
"                 For all intensive purposes the 6  urlLink Third Rail  songs are finally done. I had to actually totally remaster them between yesterday and today. I like the way it sounds now. The band and I will just sit down to look over the stuff to see if there is anything else that needs to be fixed. I'm going to be remastering the original eight tracks also, but that is going to be easy compared to a full blown production.  Other than that Tropical Storm Charley visited the studio this morning around 7:30 AM. What makes this awesome is that I went to bed at 2:30 AM and when the rains started coming down and smacking my air conditioner in my room it was so loud it woke me up. We need the rain around here so Charley was actually welcome in this area.   My father and I have measured about 3.5' of rain in the last two days. Not bad since this is usually our driest part of the year.  Now that I'm pretty much done with the six songs I'm going to clean the studio and play some of my favorite Mozart pieces on the piano. I haven't played them in a while so I'll have to read the music all over again. :-(       ",male
"       This is a letter from Ray Reynolds, a medic in the Iowa Army National Guard, serving in Iraq:  As I head off to Baghdad for the final weeks of my stay in Iraq, I wanted to say thanks to all of you who did not believe the media. They have done a very poor job of covering everything that has happened.Â  I am sorry that I have not been able to visit all of you during my two week leave back home.Â  And just so you can rest at night knowing something is happening in Iraq that is noteworthy, I thought I would pass this on to you.Â  This is the list of things that has happened in Iraq recently: (Please share it with your friends and compare it to the version that your paper is producing.)  * Over 400,000 kids have up-to-date immunizations. * School attendance is up 80% from levels before the war. * Over 1,500 schools have been renovated and rid of the weapons stored there so education can occur. * The port of Uhm Qasar was renovated so grain can be off-loaded from ships faster. * The country had its first 2 billion barrel export of oil in August. * Over 4.5 million people have clean drinking water for the first time ever in Iraq. * The country now receives 2 times the electrical power it did before the war. * 100% of the hospitals are open and fully staffed, compared to 35% before the war. * Elections are taking place in every major city, and city councils are in place. * Sewer and water lines are installed in every major city. * Over 60,000 police are patrolling the streets. * Over 100,000 Iraqi civil defense police are securing the country. * Over 80,000 Iraqi soldiers are patrolling the streets side by side with US soldiers. * Over 400,000 people have telephones for the first time ever. * Students are taught field sanitation and hand washing techniques to prevent the spread of germs. * An interim constitution has been signed. * Girls are allowed to attend school. * Textbooks that don't mention Saddam are in the schools for the first time in 30 years.  Don't believe for one second that these people do not want us there. I have met many, many people from Iraq that want us there, and in a bad way. They say they will never see the freedoms we talk about but they hope their children will.Â  We are doing a good job in Iraq and I challenge anyone, anywhere to dispute me on these facts.Â  So If you happen to run into John Kerry, be sure to give him my email address and send him to Denison, Iowa. This soldier will set him straight. If you are like me and very disgusted with how this period of rebuilding has been portrayed, email this to a friend and let them know there are good things happening.  Ray Reynolds, SFC Iowa Army National Guard 234th Signal Battalion         ",female
"       Well, Im here.  I think my sister might hate me.   Kinda odd though, how I have been thinking something and people are reacting to my thoughts, it makes me think...you know?  Guess I am beginning to manipulate the world around me.  I suppose I should start harnessing these 16 yr old powers of mine, who knows.  I wonder what Janelle must think of me, I must be some Egotistical Jerk.  Obsessed with myself, only happy with what I do, and only happy for myself.   Wel you know what, I guess thats the price you pay for ambition, and I will pay it gladly, to hell with complacency, to hell with ignorance, and to hell with submission.   I have been submissive my whole life allowing people to think for me, I will think for myself from now on.   They will all pay.         ",male
"           i'm not sure if that's going to work - the poopoo head comment is only so effective.   anyway, I DON'T WANT TO GO!!!!!!!!! WAHHHHH!!!! WON'T GO!         ",female
"        urlLink    This was spray painted on the wall of a gas station in Montreal.  Maybe the poor spelling is due to a language barrier.  Maybe it's due to the fact that a lot of punks and wanna be activists are just retarded.  I'm interpreting this act of vandalism to mean that 'Irak' is the 'new adminitration' for the gas station.  I understand that Iraq does possess a large amount of oil.  I also understand that the states and other countries require it for gas and such.  But I do think the proper (fashionable?) thing to do is protest the United States, their arrogance, their president, his administration and their motives for the war in Iraq.    Wouldn't if be better to spray paint 'US controlled oil, paid for with blood' or something a little more anti-American and not so anti-Iraq?  Roughly ten thousand Iraqis have been killed while only around one thousand people from every other country involved have died.  When you look at that ratio it's obvious that Iraq is being dominated.  It's unfortunate that so many people are dying for nothing.    So it goes.  Maybe I expect too much from activists and people who feel the need to spray paint virtually meaningless slogans on gas stations.  Maybe that's why I'm feeling frustrated.  But is it honestly too much to ask that they spell relatively simple words correctly?  I mean seriously, administration is spelled exactly how it sounds.  Ad-min-is-tra-tion.  Come on.  Usually I'm fairly apathetic, but lately I have begun to feel a little more socially conscious, at least on a very small level.  Either that or I'm just fed up with my landlord, I'm not sure which one yet.  The lack of hot water in my decrepit apartment building didn't end until this afternoon.  That's almost two weeks.  I wrote a few days ago that 'average people deserve to be informed before signing a lease with an indifferent management company who can't even provide a basic service like hot water' and I believe that.  So here's a picture of my attempt to caution those who are in a position to wind up living in slight discomfort.  This is written right by the building entrance near the 'for rent' sign.  Hopefully people will see this warning and take heed.  If potential tenants are discouraged to move in, the landlord could lose some money, and I think that would be just fine.  Fight the power.   urlLink             ",male
"       In an effort to expand my musical horizons I asked my friend Kate to share some of her favourite music with me.  She has always been a music lover... it's why we get along so well.  But since I left Toronto over two years ago, she strayed away from her old I-like-everything attitude, into this Punk Revival genre, and now it's all she listens to.  I am certainly not criticizing her; in fact I think it's admirable that she has found a niche that she truly loves and that probably makes her happy.  So I asked her to help me with this post.  She gave me three of her favuorite bands, and recommended two songs from each of them.  Then she was supposed to find me pictures for each band, and help me write about them, but she disappeared on me *cough*cop-out*cough*.  So, because of a serious lack of time on my part, all I am going to say, is you should check out the following bands if you are in the mood.    On a personal note, I am leaving for the summer to the Muskokas to teach sailing.  I'm getting paid to stay in a rustic cabin and drive around in a motor boat all summer.  Tough job, I know, but someone's gotta do it.  So,  MusiXNyX  will resume in mid-August.  Don't go anywhere!   Have a great summer everyone!      urlLink    The Used&nbsp; urlLink     SONGS:  'Blue and Yellow' 'Box Of Sharp Objects' 'The Taste Of Ink' 'Buried Myself Alive'    urlLink    Brand New&nbsp; urlLink     SONGS:  'Okay I Believe You But My Tommy Gun Don't' 'Seventy Times 7'    urlLink    Taking Back Sunday&nbsp; urlLink     SONGS:  'Cute Without The E' 'So Last Summer'         ",female
"       Debbie - ' I am still so self-absorbed, so selfish, so full of my own dreams and tasks that to think constantly of someone else is just not happening.' I TOTALLY KNOW HOW YOU FEEL. Wow. I have so much to do for myself that no one else can even hope to fit into my life right now. My dreams finally have the ability to become fully realized and I can not let anyone or anything get in the way of that. You know that you need to take care of yourself and i applaud you for it.    ",male
"    Please take a moment to bookmark our web site: www.austincountydems.org   You will find information on our activities and meetings as well as information on the State and National Democratic Party.  The Austin County Democrats Club's membership is open to  everyone  and we would welcome your involvement in the club!   We are actively working to raise the community's awareness that there are Democrats in Austin County and that we are committed to furthering the ideals of the Democratic Party and supporting Democratic candidates, both locally, state-wide and nationally. ",male
        urlLink    In the front window of Sis Boom Bah.         ,female
"           No joking! I am scared to death of clowns. I went to a psychiatrist about it one time and he said that I have Coulrophobia, or the fear of clowns. I don't know why, but they have always frightened me.&nbsp;I think it's because they are constantly happy. No human I know is constantly happy so, therefore, I do not classify clowns as human. That's all I have to say about that. Farewell!          ",male
"       I've subscribed to Netflix.  I can't help but wonder why I hadn't done this earlier.  Netflix is ideal for someone like me.  Before signing up, I attained membership cards in two Los Angeles video rental place dealie thingies - first, a Hollywood Video.  (A Hollywood Video in LA?  Who'd a thunk it?)   And then I got a membership in a place that's right around the corner from my apartment.  The Hollywood Video is on the corner of Western and Santa Monica, which is a 15 minute drive from my place when traffic is bad.  And since I'm really ultra super lazy about things like returning videos, unless the place is within walking distance like the second store I mentioned, I'm going to accrue late fees.  Which is exactly what happened.  Hell, I almost returned movies to the place around the corner late, which should really show how bad I am with these things.  But now I'm a Netflix member.  Movies come to me, and when I'm done I just pop them into a envelope, sans stamp, and mail it back for my next selection.  Speaking of selection, the reason I signed up to Netflix without really mulling it over was because of its selection.  I've been meaning to watch more anime, samurai films, films by Akira Kurosawa, and more foreign films in general.  Netflix has just about every single freakin' movie I've had on my mental things-I've-gotta-watch-list.  That rules.  My first 8 selections are the 8 DVDs that cover the entire Neon Genesis: Evangelion series, not including the two Neon Genesis movies.  After that, I go into a couple Kurosawa films, a couple of Miyazaki animes I hadn't seen, then random schtuff I've been meaning to watch.  Yep, being a Netflix member helps when you're on the road to becoming a movie fanatic.  Living near Hollywood doesn't hurt none, either.           ",male
"       welcome one and all to my site .. well .. blog to be more precise, i am a 17yr old west australian, who likes  urlLink AFL  and  urlLink NFL  .. two entirely different games. Well anyway .. yes, you can all post your lame arse comments to me  WITHOUT  having to be a member. w00t. anyway on a closing note, i would like to direct you all to this site  urlLink http://football-freaks.com/forums/index.php?showtopic=3087  and tell me what you think about it.         ",male
"        AiR17mj: BAHHHHHHHHHHHHHHHHHH HAHAH  AiR17mj: dude  AiR17mj: you seriously have to be less funny  Not the kind of compliment I usually like, but hey, anything will do,  right?    General anouncement: This place is also going to seve as an extension to AIM info. So be ready for lots of random things like that ^^^^.  Good night Pt. II          ",male
"       Here are three versions of  Tao Te Ching, chapter 27, line 1 .   by  urlLink Charles Muller : 'A good traveler leaves no tracks.'  by John Wu: 'Good walking leaves no track behind it.'  by Stephen Mitchell: 'A good traveler has no fixed plans and is not intent upon arriving.'          ",male
       Sowhat's the other slight yet very gay riddle?  You said there were two.    ,female
              urlLink Iconoclast :: Manage Posts           ,male
"        Well, I had a lot more fun than I was expecting to on Friday.  We ended up going to the very appropriately name Jungle.  It's rare that I find myself feeling out of my element (mostly because I'm pretty careful to stay in it) but this was almost like a different world to me.  Different music, clothes, people, and just to fit in, I ordered a different drink than usual (jungle juice, and I don't recommend it) ",female
"                 The problem with being good at something is that people always come to me for help or with questions.  Not that I mind helping other people, it's just that I'd rather teach them to do it for themselves then have them come to me each time.  But it's easier for them to just come to me and have me do it for them.  It's almost like as an adult they feel like they don't need to learn anymore.    What would have happened to you if every time you needed your shoe tied your mom or dad or teacher or friend did it for you and you never learned?   And what if your mom never taught you how to use a fork and knife, she spoon fed you all the way until you left the house?  I'm constantly called upon to format a spreadsheet, upload to an ftp site, fix a crashed computer, write a letter of thanks, research a product, call a vendor with a stern hand...when does it end?    Then there's the problem with being on a committee is that the person who's got the best ideas and the skills to get things done is that they get stuck with all the work.  Hmm I think a told you so is in order to my boss.  People only do what they can get away with doing and let other people pick up the slack.  Seems to be a problem with society as a whole.  Now I'm just rambling, so I'm going to go sit and the corner and ponder why it is that I couldn't have been just another D student.             ",female
