text,gender
Learn how you to harness your best time and get your most important work done. Listen Live: https://t.co/dn7nCJnwQ1 best #TalkRadio,female
https://t.co/Z9Ebyy99Te please help vivian with medical and funeral cost the her little girl that never got to breathe fresh air,female
@NiallOfficial hi is it possible Katy millar who is in the Newcastle crowd can get a happy 17th birthday today she's with Laura and Rebecca,female
@MrProWestie @gustavhalling I personally think the vehicles should have proper spawns. I can see why they've done it that way but meh.,male
''The Power Of A Lie And The Power Of The Truth'' https://t.co/3PE2XfLQRQ via @YouTube,male
IT'S BEEN 15 LONG YEARS AND I CAN STILL HEAR HER VOICE  https://t.co/d9J34pmlpp #Marriage #Vows #Cheating #Caught https://t.co/SvPuyQdr4x,female
"The True Face of Brazil in your language
Dilma Rousseff the Brazilian people will throw you in the trash your trash https://t.co/m3VfnwFEFQ",female
If your girl feels slighted and under another person in your life it's YOUR responsibility to fix that.,female
@SpeakNowDJ good.. Just trying to stay a bit under the radar... and off the scene.,female
My goal this week is to not eat any junk food so this weekend Eric and I can live on candy. @erichardy007,female
"@hogwartouis you are typing since harry and louis were eighteen, did you die?",male
"Parties and parades are not necessary. If you know me, you'll know that it's the little things that count",female
I found a list of museums and the days they have free admission. Just letting all of y'all know _Ù÷__Ù÷__Ù÷_,female
"Hii @Harry_Styles
How was your day? You deserve 
all the happiness, thank you 
for your kind and caring heart.
Mind following me?
-30.841",female
@4allthingsnice I was actually going to make a calendar from all the cat pics I had from my time in Greece. I had so many. :) #travelpics,female
@Fluffilox SHUT UP AND LEMMIE AT DEM CRUMBSSSSS,male
You need me and I need you baby _ÙÕ__Ù_¦,female
Look what the republican presidential candidate D.T thinking about Africans https://t.co/GgJ3JbdE9H,male
"i had no idea i'd be this scared of 2 stuffed bears
@onedirection Artist of the Year #AMAs  https://t.co/U7wpCIswJI",female
"Rmr tmht Newcastle and herb was like ""zaynnnn likes Geordie guuuurls"" and he was like _ÙÎ_",female
Communication - the human connection- is the key to personal and career success,female
"Free webinar! Have full control over your life, your business, your happiness, your money &amp; the company you keep! x

https://t.co/8t1rkGOYPk",female
"Soundcloud has deleted yet another mix of mine. Due to the constant bending over backwards by said website, I'll be using mixcloud instead.",male
@tamzinmerchant @papermagazine Hecate and cerce are my guardians at different times according to certain books lucky me :-)  xx,male
The very fact that the Jeb Campaign has to create #JebNoFilter just shows how scripted and out of touch he really is most of the time.,male
You know I like you and you told me that you really like meÛ_ and you had the audacity to tell me I need a boyfriend. Boy if you don't,male
Lactose-free milk really does go bad when the date on the box says. Especially if you're using it for pasta. _Ù÷Ó,female
"#â¡Ä_âáÄ_ #gunosy Build a Transforming Workbench, Desk, and Storage Unit https://t.co/AeCi0MCp1U https://t.co/1uLfKFoFOM",female
Here's the latest from our friends at The Temp Connection about the legal implications of hiring temp employees. https://t.co/yoODmcK7uX,male
"Love of my life, don't leave me
You've stolen my love
And now desert me",male
@JezzBear @OreoPurr - one of these days you are going to flash someone and get put in Bear Jail,female
Support my good friends @fourteenk and invest in them on @perdiemmusic! https://t.co/4NI5cEjyP8,male
"@_love41D Can you help me spread the word about my app, Scope? Find out more: https://t.co/rrIFS8s3EK",female
"""I need a boyfriend who plays Sims too"" -@JennyDanker1, as we have been laying on the floor playing Sims for hours",female
@RoadTrip3000 I'm scared but excited at the same time,female
"High school mindset gets you nowhere fr.
Handle ya problems and talk like an adult.",male
"EVERYDAYILOVEYOU Forevermore

and what makes it last

#PushAwardsLizQuens",female
"@joeparry I think you can, but only if you and every is under like 4'6",male
@tewhalen And I've heard the schools -&gt; home prices thing from a lot of people anecdotally. Don't think anyone's formally studied it.,male
"Hey man, I saw you earlier. I was with Linas and Tom. @imatoplad",male
@Gigglemittens @EssexSaeward that's an issue with hormones tyr. Look at testosterone immune men. They've got a got a vag and look/act,female
fuck cambridge and fuck the art history department most of all,female
Visualize what you want and you will get it.,male
I TEXTED THIS SUPER CUTE AUTISTIC KID THE LINK TO DRAG ME DOWN AND HE LOVED IT AND BOUGHT IT ON ITUNES AND THANKED ME 4 TIMES TODAY AW AW AW,male
Keep your goals in front of you and your fears behind you. - Tony Robbins #quote,female
@FNS_x hahaha and you snow that,male
"It's lovely to finally sit down, relax and watch #Penguins with the family! _Ù¤",female
i wish i would have been allowed to set my bed room up the way i wanted bc i can't find anywhere comfortable to sit w the way it is,female
"@yacht09 @maddow So True James "" We need some Daylight between the candidates and the press their enslaved to But How ? -jw @maddow",male
@PopeBenedictXIV why this tolerance with homosexuals. Does the church denies ST Paul teachings and follows modern cardinals. Plz help us,female
Take me back to the time when your clothes took up my drawers,female
"so just call me if you want me cause you got me, and I'll show you how much I wanna be on your tattooed heart",female
TV MVPs Oct 18th &amp; Oct 25: The Nerdy Gentlemen of theåÊFlarrow-verse https://t.co/TpSUOaQRbi https://t.co/xlJtr1ZCXn,female
Khamenei compelled to approve nuclear deal paves way for future violations and stonewalling https://t.co/PBuTA3DsUQ #Iran #IranDeal #UNSC,male
"@CoqBlocker shit yeah thats very true, will do when im back in england! and thank you man, same to you",male
"""Spectre"" world premiere: Daniel Craig and his co-stars certainly looked like special agents in their sophisti... https://t.co/QGZCzlCt6h",male
@GreniusPrime @TiricoHairline that was the magic of Patrice. It never felt like a planned set it always felt like he was just talking.,female
Nothing is more annoying than getting a phone call and 10 texts when you're trying to nap.. Why _Ù÷Õ,female
I want mac and cheese bites plz,female
@HeidiVoight Thank you for taking the time to support #BreastCancerAwareness #ThinkPink,male
